,0
Feature 5780,0.0007897616863235939
Feature 5781,0.0003051039647664311
Feature 5782,0.0009443952335943777
Feature 5783,0.0004602038253669889
Feature 5784,0.0005766810304169781
Feature 5785,0.001471413737343589
Feature 5786,0.0009273999347248605
Feature 5787,0.002611607278909219
Feature 5788,0.0009390089267809004
Feature 5789,0.0008656285129842871
Feature 5790,0.001097137396559276
Feature 5791,0.0004288956246377182
Feature 5792,0.000728061984735632
Feature 5793,0.0008531428208319199
Feature 5794,0.00047933194912661036
Feature 5795,0.000998654548865261
Feature 5796,0.0007714661188622643
Feature 5797,0.0016421124045554337
Feature 5798,0.0008580095203849112
Feature 5799,0.0004341646651847952
Feature 5800,0.0007308925399619674
Feature 5801,0.0005916419095310629
Feature 5802,0.0017972794471413636
Feature 5803,0.0017599137857824457
Feature 5804,0.0011471125525631578
Feature 5805,0.0009877479272884671
Feature 5806,0.0016931079340691895
Feature 5807,0.000926997280282876
Feature 5808,0.001381644435229191
Feature 5809,0.0016892483742112746
Feature 5810,0.0018900375505534158
Feature 5811,0.0007061354843788977
Feature 5812,0.0015138797813096687
Feature 5813,0.0015935364873562322
Feature 5814,0.0016677927196236055
Feature 5815,0.0004234206137411611
Feature 5816,0.0018436619407370927
Feature 5817,0.0009597908881649104
Feature 5818,0.0014225330333126748
Feature 5819,0.0012046071656454842
Feature 5820,0.002622215335670262
Feature 5821,0.0005432792264678597
Feature 5822,0.0012813993666789543
Feature 5823,0.0008353126598876202
Feature 5824,0.0032362062416226535
Feature 5825,0.0007079167377946832
Feature 5826,0.0018963898091865303
Feature 5827,0.0006213587537985177
Feature 5828,0.0013083183497681148
Feature 5829,0.001222222432675835
Feature 5830,0.001251760409419461
Feature 5831,0.0005614972252593304
Feature 5832,0.001495977480937654
Feature 5833,0.0012693932749689339
Feature 5834,0.0007423554761342075
Feature 5835,0.0005409504315437488
Feature 5836,0.001497767396610584
Feature 5837,0.0009068437887865457
Feature 5838,0.0014537936927166016
Feature 5839,0.0007075946234892996
Feature 5840,0.001203665695163977
Feature 5841,0.0006536541684288153
Feature 5842,0.0012806642369197333
Feature 5843,0.0003840330742723239
Feature 5844,0.00069796398166784
Feature 5845,0.0005787988786175902
Feature 5846,0.0019912390366007456
Feature 5847,0.00102708463587512
Feature 5848,0.0010007049990735694
Feature 5849,0.002158011026407621
Feature 5850,0.00038345062488772183
Feature 5851,0.00020395713393446259
Feature 5852,0.0005876161691489905
Feature 5853,0.0008243522348099077
Feature 5854,0.0008092987379637578
Feature 5855,0.0006795055708776232
Feature 5856,0.0015605039501897125
Feature 5857,0.0019292898372186755
Feature 5858,0.0026886741759931283
Feature 5859,0.0011435078359181717
Feature 5860,0.0005918543957110778
Feature 5861,0.000217226449867975
Feature 5862,0.0002861242943602349
Feature 5863,0.0004154592498205432
Feature 5864,0.00023145088441298432
Feature 5865,0.0003504701293905441
Feature 5866,0.0010666921492632753
Feature 5867,0.0005895347443776322
Feature 5868,0.0006088835258092899
Feature 5869,0.001076680512244991
Feature 5870,0.00034080717350279177
Feature 5871,8.911347998876285e-05
Feature 5872,0.0001758602640647089
Feature 5873,0.00011200469673035141
Feature 5874,0.0004081431373460733
Feature 5875,0.00038926328060559
Feature 5876,0.00027470709839871123
Feature 5877,0.000883081835950918
Feature 5878,0.0009689330883141097
Feature 5879,0.0006100259366764646
Feature 5880,0.00012099417274198306
Feature 5881,3.85748886806944e-05
Feature 5882,0.00017966722527885248
Feature 5883,0.00010796057475650251
Feature 5884,6.485622225180401e-05
Feature 5885,0.00013390923323393621
Feature 5886,0.00015390738602208255
Feature 5887,8.665128427818436e-05
Feature 5888,0.00021015211820377833
Feature 5889,0.00011581468299157649
Feature 5890,0.0003278114232322624
Feature 5891,0.00011590135084360906
Feature 5892,0.00015842179786984678
Feature 5893,0.00028975564767940175
Feature 5894,0.0002634341259378158
Feature 5895,0.000291121870056223
Feature 5896,0.0003408560119000388
Feature 5897,0.0007081704346179478
Feature 5898,0.0008996662471835747
Feature 5899,0.0005356087718937772
Feature 5900,0.0001908847982430686
Feature 5901,7.721523338276026e-05
Feature 5902,0.0002262229756417362
Feature 5903,0.0001759381483322166
Feature 5904,0.00018331465560078898
Feature 5905,0.0008644685705554878
Feature 5906,0.0003205092284483513
Feature 5907,0.0003667668149487042
Feature 5908,0.0005055541270149178
Feature 5909,0.0010706596186068112
Feature 5910,0.00039636015095396716
Feature 5911,0.000280052496224803
Feature 5912,0.0004657817534976516
Feature 5913,0.00036836908945626147
Feature 5914,0.0004833380560507692
Feature 5915,0.0006029498871458259
Feature 5916,0.0008373573224128137
Feature 5917,0.0006316770081518826
Feature 5918,0.0008721459621849021
Feature 5919,0.0006295973200881235
Feature 5920,0.0008735362327008431
Feature 5921,0.0003218592236189145
Feature 5922,0.001632127636323105
Feature 5923,0.0005743510878591564
Feature 5924,0.0009276028711414029
Feature 5925,0.00038877958860619445
Feature 5926,0.0014617347479305351
Feature 5927,0.000629253040240485
Feature 5928,0.0010754957517761312
Feature 5929,0.0006604067505926139
Feature 5930,0.0016168358458799048
Feature 5931,0.0003594825583620356
Feature 5932,0.0015360854095727064
Feature 5933,0.0012759733711909577
Feature 5934,0.0023833212546010146
Feature 5935,0.0008221722094367863
Feature 5936,0.002290820103421538
Feature 5937,0.0008025759679156863
Feature 5938,0.0030320341012275093
Feature 5939,0.0005320451485694875
Feature 5940,0.002040444582746204
Feature 5941,0.0003617784200640131
Feature 5942,0.0019021202495953275
Feature 5943,0.0018281343384880984
Feature 5944,0.002464143701076864
Feature 5945,0.0012263244165651485
Feature 5946,0.0015917795446699471
Feature 5947,0.0009633322225993197
Feature 5948,0.002353126157225006
Feature 5949,0.0010771114761844842
Feature 5950,0.0007701651668514842
Feature 5951,0.0003545878950951362
Feature 5952,0.003115608553011043
Feature 5953,0.0016028723358381286
Feature 5954,0.0009184784659613002
Feature 5955,0.0010074685269339625
Feature 5956,0.0018003024735074717
Feature 5957,0.0012573146308169712
Feature 5958,0.0015041537681625527
Feature 5959,0.0006572889073177067
Feature 5960,0.0017852902550981754
Feature 5961,0.0006260497191460672
Feature 5962,0.0009816876885792
Feature 5963,0.0011449419121501024
Feature 5964,0.0006621995436084092
Feature 5965,0.0007499475376783984
Feature 5966,0.0012157698258998834
Feature 5967,0.0007510372826538969
Feature 5968,0.0009788252356662498
Feature 5969,0.0005622882273792413
Feature 5970,0.000799052412213527
Feature 5971,0.0007508048645054259
Feature 5972,0.00042861734433202514
Feature 5973,0.0006435043727646815
Feature 5974,0.0004126472653927671
Feature 5975,0.0005557550991946271
Feature 5976,0.0008091335817493928
Feature 5977,0.0017785814801466416
Feature 5978,0.0005726688040811041
Feature 5979,0.0006447279768715361
Feature 5980,0.000877936909078258
Feature 5981,0.0005418799065763835
Feature 5982,0.0009749681507138349
Feature 5983,0.001059199584114225
Feature 5984,0.000548604234580921
Feature 5985,0.0005448008977653558
Feature 5986,0.0013589404172423655
Feature 5987,0.0036180967804084504
Feature 5988,0.0007467949265196694
Feature 5989,0.0012336788749072554
Feature 5990,0.0007905494822159653
Feature 5991,0.00026958887662065933
Feature 5992,0.0005144784107120373
Feature 5993,0.0005028229052608566
Feature 5994,0.000477845751570662
Feature 5995,0.0005333006650081895
Feature 5996,0.0009300339956767516
Feature 5997,0.0028066539083574753
Feature 5998,0.0006444367583753489
Feature 5999,0.0013471704599807878
Feature 6000,0.0009316088811523286
Feature 6001,0.0006951046825383571
Feature 6002,0.0005927745769862299
Feature 6003,0.0006503333182998574
Feature 6004,0.0006293455115510795
Feature 6005,0.0005529371450361964
Feature 6006,0.0007196976161165338
Feature 6007,0.002161476794817986
Feature 6008,0.0008414069397447292
Feature 6009,0.001741405894281911
Feature 6010,0.0003588684033364302
Feature 6011,0.0005177138604987092
Feature 6012,0.0007055043837341328
Feature 6013,0.0005224544020440955
Feature 6014,0.00038522859777874886
Feature 6015,0.00046694430456539494
Feature 6016,0.000564447801949683
Feature 6017,0.0016680872523353969
Feature 6018,0.00044593242996433704
Feature 6019,0.0009407243643670426
Feature 6020,0.0014414769424099631
Feature 6021,0.003755378072007261
Feature 6022,0.0010821396059461676
Feature 6023,0.0012729260560756757
Feature 6024,0.0009746153202460874
Feature 6025,0.0005077353895685519
Feature 6026,0.002057218187009994
Feature 6027,0.0013824299235149979
Feature 6028,0.001387857425477364
Feature 6029,0.0005978631912661996
Feature 6030,0.0004654004556962814
Feature 6031,0.00046017579902866144
Feature 6032,0.0010030744576956748
Feature 6033,0.0011731184550298223
Feature 6034,0.0005712606717639516
Feature 6035,0.00045571716955274154
Feature 6036,0.0007317225728299092
Feature 6037,0.0009322035285341598
Feature 6038,0.0005081858435602271
Feature 6039,0.0007024629298676928
Feature 6040,0.0006538025626722686
Feature 6041,0.00041199940534108494
Feature 6042,0.0015773438635269484
Feature 6043,0.00048573917467787455
Feature 6044,0.00048077531456378606
Feature 6045,0.0008562053871597754
Feature 6046,0.0011992892822800059
Feature 6047,0.0026647297117491178
Feature 6048,0.0005522213370278451
Feature 6049,0.0015590946290563786
Feature 6050,0.0010842794699746606
Feature 6051,0.0010414072726402993
Feature 6052,0.0018447271393166602
Feature 6053,0.0009261782819147584
Feature 6054,0.0013763697877431866
Feature 6055,0.0008992579142772286
Feature 6056,0.0020005035555004723
Feature 6057,0.002504750204529273
Feature 6058,0.0009810813278572255
Feature 6059,0.0020564477526431803
Feature 6060,0.0010002013748576246
Feature 6061,0.0007820490020161799
Feature 6062,0.001910233649853353
Feature 6063,0.0005599169656877621
Feature 6064,0.0006346195780221713
Feature 6065,0.0008395492833155168
Feature 6066,0.002957884410611996
Feature 6067,0.002382629653126969
Feature 6068,0.0007299125291019663
Feature 6069,0.0017882524634752598
Feature 6070,0.0005094788547867779
Feature 6071,0.00037337628783893706
Feature 6072,0.0005847140390560526
Feature 6073,0.0008668159290484425
Feature 6074,0.0007606787922871945
Feature 6075,0.0009274500691771408
Feature 6076,0.0010535918203006531
Feature 6077,0.0022500816443996427
Feature 6078,0.0005569126962976938
Feature 6079,0.0007651781277592704
Feature 6080,0.0010243327272380044
Feature 6081,0.0006148578459331588
Feature 6082,0.0023583868766162367
Feature 6083,0.002621559362817493
Feature 6084,0.001241145768564124
Feature 6085,0.0006741687737056807
Feature 6086,0.0022310396819458446
Feature 6087,0.001090410708435229
Feature 6088,0.0015367703641313711
Feature 6089,0.00228164363590713
Feature 6090,0.0016252711940414884
Feature 6091,0.0007960216349961975
Feature 6092,0.0016030420657589274
Feature 6093,0.0024895603130843254
Feature 6094,0.0013866062675201647
Feature 6095,0.0004530047494006908
Feature 6096,0.002380491622399859
Feature 6097,0.0012421664140808844
Feature 6098,0.00185007884384639
Feature 6099,0.0011849631088111893
Feature 6100,0.002374403936105409
Feature 6101,0.0006033567553505463
Feature 6102,0.0017300225628812313
Feature 6103,0.0021945757156986473
Feature 6104,0.003000025836372515
Feature 6105,0.0004027622833855808
Feature 6106,0.0014010984667090724
Feature 6107,0.0011955208768476594
Feature 6108,0.002441698996934974
Feature 6109,0.0007093351170282176
Feature 6110,0.0017728409709998232
Feature 6111,0.0007361042044830617
Feature 6112,0.0014854813850726173
Feature 6113,0.0010324617253650104
Feature 6114,0.0012485784465609414
Feature 6115,0.0004009759415690297
Feature 6116,0.001588928978116229
Feature 6117,0.0015966529227184765
Feature 6118,0.001485290782330722
Feature 6119,0.0016605287697295807
Feature 6120,0.0013570318364194236
Feature 6121,0.0009575086440952964
Feature 6122,0.0016005835215156595
Feature 6123,0.0008488402651396427
Feature 6124,0.000788168299368266
Feature 6125,0.00042942477988519557
Feature 6126,0.0019360513544505408
Feature 6127,0.001854043121264681
Feature 6128,0.0013215955835063368
Feature 6129,0.0033145757902366315
Feature 6130,0.00030597675048175434
Feature 6131,0.00019601516005761165
Feature 6132,0.0006452212734486125
Feature 6133,0.0004351843842345513
Feature 6134,0.000763892521327449
Feature 6135,0.0007567956197555966
Feature 6136,0.0006903143285389462
Feature 6137,0.0015612083786158166
Feature 6138,0.0015791328655500366
Feature 6139,0.0018030293787142
Feature 6140,0.0004001806121882083
Feature 6141,0.00019684679660781368
Feature 6142,0.00032577143466818126
Feature 6143,0.00012621139936775495
Feature 6144,0.0001910070006263762
Feature 6145,0.0006664048971048544
Feature 6146,0.000433383594977494
Feature 6147,0.0005009893856492198
Feature 6148,0.00047186022454019395
Feature 6149,0.0013686312858699238
Feature 6150,0.00035321238163470994
Feature 6151,0.00010204354419727124
Feature 6152,0.00020584298580763723
Feature 6153,8.433996039970782e-05
Feature 6154,0.0002308189046786241
Feature 6155,0.00034612146671617516
Feature 6156,0.00023509763587075923
Feature 6157,0.0004096757519217178
Feature 6158,0.0003820543685470099
Feature 6159,0.0010348972226534557
Feature 6160,0.00011313358727479591
Feature 6161,2.3594423461083122e-05
Feature 6162,0.0001421164807262157
Feature 6163,4.125089849192059e-05
Feature 6164,7.631785043899907e-05
Feature 6165,0.00011722514313807819
Feature 6166,0.00015087001119436168
Feature 6167,8.300159950516406e-05
Feature 6168,0.00034380713039738507
Feature 6169,9.41385345347765e-05
Feature 6170,0.0001420270162622842
Feature 6171,8.010288574112957e-05
Feature 6172,0.00016713512754226668
Feature 6173,0.00010514322394957842
Feature 6174,0.0003248723942288673
Feature 6175,0.0007061220539454745
Feature 6176,0.00048034659008129284
Feature 6177,0.00031795853431786103
Feature 6178,0.0004481633308509103
Feature 6179,0.0008916302331672199
Feature 6180,0.0003264198285991813
Feature 6181,0.00010138632769715627
Feature 6182,0.00027954297666165837
Feature 6183,0.00019548876493990974
Feature 6184,0.0003283320963477809
Feature 6185,0.0009825434803712482
Feature 6186,0.00042015599030706597
Feature 6187,0.0003316566168405544
Feature 6188,0.0005915699505313219
Feature 6189,0.0010580030085773728
Feature 6190,0.0007642136294878696
Feature 6191,0.0002077045393821484
Feature 6192,0.0006713796622286452
Feature 6193,0.0004868163924733313
Feature 6194,0.0004448166986517492
Feature 6195,0.0004951352823028117
Feature 6196,0.0007408714001128373
Feature 6197,0.0004633826780825707
Feature 6198,0.0009696787977970728
Feature 6199,0.0018241021758048533
Feature 6200,0.0015904965257809635
Feature 6201,0.0003477897913423291
Feature 6202,0.001760322496891888
Feature 6203,0.0008386919789214744
Feature 6204,0.0007269609405550454
Feature 6205,0.00040636463134769406
Feature 6206,0.0014401912045859718
Feature 6207,0.0005383819842283799
Feature 6208,0.0018353995450159743
Feature 6209,0.0005040961899627519
Feature 6210,0.00146675762635914
Feature 6211,0.00023795089743680365
Feature 6212,0.0013343756653024456
Feature 6213,0.0010560976038692046
Feature 6214,0.0011808336509940886
Feature 6215,0.0009335842770262985
Feature 6216,0.0017655375726344574
Feature 6217,0.0005966426160925948
Feature 6218,0.0029926305156809576
Feature 6219,0.0005266065166424623
Feature 6220,0.0010166403708368535
Feature 6221,0.0002392876999419329
Feature 6222,0.0011628235922472071
Feature 6223,0.0014705030483453357
Feature 6224,0.0017918038009146358
Feature 6225,0.0009694616360708323
Feature 6226,0.0011295144146440635
Feature 6227,0.0005793519718930611
Feature 6228,0.0007148865157288356
Feature 6229,0.0008557767175982463
Feature 6230,0.000985762530270108
Feature 6231,0.00040324114951153687
Feature 6232,0.0026116905523743982
Feature 6233,0.0022879617551302546
Feature 6234,0.0011232636882571967
Feature 6235,0.0010102557078132577
Feature 6236,0.003075092582163052
Feature 6237,0.0006499244826979833
Feature 6238,0.0014315116249713142
Feature 6239,0.0005783530230751239
Feature 6240,0.0008133519729771521
Feature 6241,0.000630262629526257
Feature 6242,0.0011400594062424148
Feature 6243,0.0008370606758580834
Feature 6244,0.0009781939433806315
Feature 6245,0.0006375283077279974
Feature 6246,0.001216654878478039
Feature 6247,0.001117794923604606
Feature 6248,0.0013336571792206087
Feature 6249,0.0004330368096120196
Feature 6250,0.0006668972457053997
Feature 6251,0.0008766046019063794
Feature 6252,0.0007747334105850996
Feature 6253,0.0021015507816478057
Feature 6254,0.00039793488095597594
Feature 6255,0.0005105369508712699
Feature 6256,0.0017201032478044453
Feature 6257,0.0006636794826378605
Feature 6258,0.0007510089777736084
Feature 6259,0.0004408706122113415
Feature 6260,0.00048100485133929284
Feature 6261,0.0004838939326524754
Feature 6262,0.0005311995731575064
Feature 6263,0.0011155936622738985
Feature 6264,0.00040554984827849693
Feature 6265,0.00042773500084118156
Feature 6266,0.0012565876927197906
Feature 6267,0.0013878024953229158
Feature 6268,0.00047975225895345374
Feature 6269,0.0010981269553604989
Feature 6270,0.0006747036058339972
Feature 6271,0.00031804967841547873
Feature 6272,0.0005954047439998113
Feature 6273,0.0004333186052169253
Feature 6274,0.0006460358676159785
Feature 6275,0.000835061208528657
Feature 6276,0.0008051614960772895
Feature 6277,0.0014619413431962585
Feature 6278,0.0006596063482245427
Feature 6279,0.0017487574095721356
Feature 6280,0.000480575353587831
Feature 6281,0.0003213423754454219
Feature 6282,0.0008896314599214747
Feature 6283,0.0004635979230162803
Feature 6284,0.000556277699593764
Feature 6285,0.0005254084306692448
Feature 6286,0.000815102712940984
Feature 6287,0.0009755785135528186
Feature 6288,0.0004950640558894577
Feature 6289,0.001111538672651477
Feature 6290,0.0005826379767607363
Feature 6291,0.0013306685790811076
Feature 6292,0.0010300211862161177
Feature 6293,0.0005878989491535478
Feature 6294,0.0006999259608421085
Feature 6295,0.00045752873737598066
Feature 6296,0.0013834630761996322
Feature 6297,0.0005230843419280973
Feature 6298,0.0006610653702564378
Feature 6299,0.0006302547414786659
Feature 6300,0.0011832058802481243
Feature 6301,0.004215013462683885
Feature 6302,0.0013862202859183412
Feature 6303,0.001687524397874654
Feature 6304,0.0007599894137539422
Feature 6305,0.00043853378350388006
Feature 6306,0.002420229462463794
Feature 6307,0.0011998002929395851
Feature 6308,0.000932427387868529
Feature 6309,0.0008706766024691603
Feature 6310,0.0005036530015366907
Feature 6311,0.00024471212955292287
Feature 6312,0.0011973059820793424
Feature 6313,0.0005641855677474154
Feature 6314,0.001147615942138117
Feature 6315,0.0007254021995557452
Feature 6316,0.0008424419326877235
Feature 6317,0.0017789323741844783
Feature 6318,0.0005700694395228539
Feature 6319,0.0007819718424001109
Feature 6320,0.0005893532293004
Feature 6321,0.0003322225748822163
Feature 6322,0.0007651716712563825
Feature 6323,0.00044826004585218015
Feature 6324,0.0006388372798190431
Feature 6325,0.0007700582158368405
Feature 6326,0.0010069995230043106
Feature 6327,0.003030641834031485
Feature 6328,0.0007813048508025986
Feature 6329,0.0014063728661759568
Feature 6330,0.0007552359103509189
Feature 6331,0.0011089636094710898
Feature 6332,0.002099357032051557
Feature 6333,0.0006604733247270466
Feature 6334,0.0010159522239968765
Feature 6335,0.0012453595461137078
Feature 6336,0.00234362605765682
Feature 6337,0.004415826544764059
Feature 6338,0.0009502220680335541
Feature 6339,0.0022890275971604126
Feature 6340,0.0015363137009526326
Feature 6341,0.001124828440102874
Feature 6342,0.002003065975631628
Feature 6343,0.0007915459401518774
Feature 6344,0.0010050054897927508
Feature 6345,0.001369365538332957
Feature 6346,0.0029251499653377097
Feature 6347,0.0032221897775145864
Feature 6348,0.001177036945830423
Feature 6349,0.0030670379686450816
Feature 6350,0.000604197235631375
Feature 6351,0.00028126944339064154
Feature 6352,0.0006635874895803227
Feature 6353,0.0008398155669247558
Feature 6354,0.0004296542667658585
Feature 6355,0.0007999929144398692
Feature 6356,0.0008588168507822048
Feature 6357,0.0013955515059228105
Feature 6358,0.0006999020195355215
Feature 6359,0.0009508175184024026
Feature 6360,0.0011674280545540014
Feature 6361,0.0009756170790470832
Feature 6362,0.002004839856667445
Feature 6363,0.0018401412389996068
Feature 6364,0.0009334344269964276
Feature 6365,0.0006313912766649636
Feature 6366,0.003930252598399647
Feature 6367,0.0010582980754968504
Feature 6368,0.0010297386108111368
Feature 6369,0.0014621473949537175
Feature 6370,0.0008450222462388836
Feature 6371,0.00040387309266301584
Feature 6372,0.0018531080204274985
Feature 6373,0.0010027155203854647
Feature 6374,0.0009341838795131707
Feature 6375,0.0003401001115034461
Feature 6376,0.0015295720929832442
Feature 6377,0.000699316906190532
Feature 6378,0.0008803297109551522
Feature 6379,0.0011908476644555321
Feature 6380,0.0023359088964282366
Feature 6381,0.0005698015304091797
Feature 6382,0.0014782046310258465
Feature 6383,0.0019269543656928363
Feature 6384,0.0022390754834077597
Feature 6385,0.0002898389533030894
Feature 6386,0.0009357270397917148
Feature 6387,0.0006339001458574387
Feature 6388,0.0014870765223353093
Feature 6389,0.0009196265765198177
Feature 6390,0.0023391342904706676
Feature 6391,0.0009037805646851779
Feature 6392,0.0018497361959400678
Feature 6393,0.001610448327753943
Feature 6394,0.0024836938659414044
Feature 6395,0.0004982027006953444
Feature 6396,0.001270113573698154
Feature 6397,0.0016430804392864502
Feature 6398,0.0019975761025393694
Feature 6399,0.0012102163188214944
Feature 6400,0.0011751291991539006
Feature 6401,0.0004332830973943311
Feature 6402,0.0010031542233253957
Feature 6403,0.000503653713798819
Feature 6404,0.0006993746331423836
Feature 6405,0.00028713242455854273
Feature 6406,0.0012080484319158132
Feature 6407,0.0007991754364983308
Feature 6408,0.0010718630216586006
Feature 6409,0.002007910965657698
Feature 6410,0.0005178015911805023
Feature 6411,0.00019008510804545954
Feature 6412,0.00047686965395513423
Feature 6413,0.00036092873228944365
Feature 6414,0.0012666511960068192
Feature 6415,0.0007956686728274143
Feature 6416,0.0007677803923747888
Feature 6417,0.00118327227534337
Feature 6418,0.0008696777879296178
Feature 6419,0.0009875717992450744
Feature 6420,0.0002292934722035196
Feature 6421,0.00015515941336542371
Feature 6422,0.00036536973902702007
Feature 6423,0.00011817165998922263
Feature 6424,0.00042434986011774496
Feature 6425,0.0005875957842325357
Feature 6426,0.0003574476345817641
Feature 6427,0.0006174291990122214
Feature 6428,0.0004268310464007925
Feature 6429,0.0015602547814917217
Feature 6430,0.00033345484144693753
Feature 6431,8.332748953589116e-05
Feature 6432,0.0003205349000705238
Feature 6433,7.525605035991604e-05
Feature 6434,0.00012515751083844583
Feature 6435,0.00013102118576589295
Feature 6436,0.00048772373114809375
Feature 6437,0.0003513660326227339
Feature 6438,0.00039826668577789626
Feature 6439,0.0006059423482103413
Feature 6440,4.74943187223951e-05
Feature 6441,1.4499710397292156e-05
Feature 6442,7.034609442205872e-05
Feature 6443,2.4366365416571503e-05
Feature 6444,4.491548107168579e-05
Feature 6445,6.010943405556926e-05
Feature 6446,0.0002451911553989026
Feature 6447,3.674399084013025e-05
Feature 6448,0.00023778715307344356
Feature 6449,8.298989040913729e-05
Feature 6450,0.00019678813489471512
Feature 6451,4.303896842082909e-05
Feature 6452,0.00015686290604439152
Feature 6453,9.850198970214832e-05
Feature 6454,0.00019780279943814574
Feature 6455,0.0001358840295583552
Feature 6456,0.00016760838025019187
Feature 6457,0.0001175825838385709
Feature 6458,0.00047228978807620534
Feature 6459,0.00024234235720948583
Feature 6460,0.00041762578845597
Feature 6461,9.02276918646332e-05
Feature 6462,0.000282086554417987
Feature 6463,0.0002863127319945953
Feature 6464,0.0002510734299302269
Feature 6465,0.0006544495974580399
Feature 6466,0.0003828823037292839
Feature 6467,0.0002410747695815978
Feature 6468,0.0008974736506141605
Feature 6469,0.0005739832797895445
Feature 6470,0.0009911898491662327
Feature 6471,0.00018491329681986812
Feature 6472,0.0011617214059546086
Feature 6473,0.0006403280702919006
Feature 6474,0.0005098264979451415
Feature 6475,0.0005840165191139839
Feature 6476,0.0017449250019819828
Feature 6477,0.00029184641609849747
Feature 6478,0.0018954367665626251
Feature 6479,0.0007464173553088003
Feature 6480,0.001597081486233037
Feature 6481,0.00038981848582514547
Feature 6482,0.001461616471468579
Feature 6483,0.0008301292936240685
Feature 6484,0.0013469734855352158
Feature 6485,0.00039460867146290466
Feature 6486,0.002388981133335392
Feature 6487,0.0004148827526211676
Feature 6488,0.002455582913687067
Feature 6489,0.0006964822244759433
Feature 6490,0.0018148449700329365
Feature 6491,0.0002481386255665399
Feature 6492,0.001723803807844888
Feature 6493,0.000804634858906752
Feature 6494,0.0008804232357852016
Feature 6495,0.0003098568702557998
Feature 6496,0.0013954979696020437
Feature 6497,0.0006721986314237256
Feature 6498,0.0030653415759079507
Feature 6499,0.0004309293115170192
Feature 6500,0.0006815170321773749
Feature 6501,0.00023311129919304107
Feature 6502,0.0015130420531077177
Feature 6503,0.0017673097238504738
Feature 6504,0.0011308397356735896
Feature 6505,0.0006405215882393236
Feature 6506,0.001513237344477659
Feature 6507,0.0006153961232159589
Feature 6508,0.0014428789844059793
Feature 6509,0.0004881311804611954
Feature 6510,0.0012068062262278545
Feature 6511,0.00039757154521014113
Feature 6512,0.0027694365307713723
Feature 6513,0.0028896652485162805
Feature 6514,0.0009160291198006689
Feature 6515,0.0007012899689190988
Feature 6516,0.003292936053511312
Feature 6517,0.0005581495370263951
Feature 6518,0.0016231395662125577
Feature 6519,0.0005050857641346411
Feature 6520,0.001141742324275299
Feature 6521,0.0006953069421230111
Feature 6522,0.0018089194275255523
Feature 6523,0.0012120799909454546
Feature 6524,0.0014011820414960995
Feature 6525,0.0010756934459939772
Feature 6526,0.0025156731627787392
Feature 6527,0.0009759074612045424
Feature 6528,0.001153241932652918
Feature 6529,0.0005337958114520092
Feature 6530,0.0008683826791587422
Feature 6531,0.0006767948408441668
Feature 6532,0.0009502157625193206
Feature 6533,0.0019391372610264171
Feature 6534,0.0007119209546871659
Feature 6535,0.00044325118191028423
Feature 6536,0.0013088908546880589
Feature 6537,0.0015629419527990649
Feature 6538,0.0006805502783899442
Feature 6539,0.0006100070646721596
Feature 6540,0.0010246118003507264
Feature 6541,0.00046322768858052753
Feature 6542,0.0007037001113606038
Feature 6543,0.0009749640770940999
Feature 6544,0.0005657780583274672
Feature 6545,0.0005520294177255494
Feature 6546,0.0017067432110179368
Feature 6547,0.003305977109555215
Feature 6548,0.0008841752331042017
Feature 6549,0.000889500111350003
Feature 6550,0.0007862244921243651
Feature 6551,0.0007200390236644978
Feature 6552,0.0008749524537478237
Feature 6553,0.0016077985755976094
Feature 6554,0.0004740013327467878
Feature 6555,0.0005452319580759024
Feature 6556,0.0021549301017535073
Feature 6557,0.0028399890411831166
Feature 6558,0.0006538254173814266
Feature 6559,0.0012302788587587657
Feature 6560,0.0005015087515836285
Feature 6561,0.0006266684386065151
Feature 6562,0.0008441898464605231
Feature 6563,0.0010080472059322573
Feature 6564,0.0007019228894370713
Feature 6565,0.0004624685647042952
Feature 6566,0.0012069990039457537
Feature 6567,0.00274962348852614
Feature 6568,0.0007165942844721939
Feature 6569,0.0006522292899406352
Feature 6570,0.0005140915624938316
Feature 6571,0.0006952450069707474
Feature 6572,0.0006705040606134052
Feature 6573,0.0011313963320096292
Feature 6574,0.000805779994817172
Feature 6575,0.000510466146540665
Feature 6576,0.0016869024179543128
Feature 6577,0.0024212339520186107
Feature 6578,0.0007077770272715078
Feature 6579,0.0007155146362006139
Feature 6580,0.000859272423074458
Feature 6581,0.002592457304861
Feature 6582,0.0012977467997824874
Feature 6583,0.0010773729568724093
Feature 6584,0.0007014905221108733
Feature 6585,0.0008220569871402859
Feature 6586,0.0015271192966761192
Feature 6587,0.0011757778505737519
Feature 6588,0.0011691531499041972
Feature 6589,0.0008676388994342191
Feature 6590,0.00043894900466325026
Feature 6591,0.00030599421176316356
Feature 6592,0.0011426541122099394
Feature 6593,0.0006126589002768749
Feature 6594,0.0008964337061302742
Feature 6595,0.0006005161016729517
Feature 6596,0.0009488854983837882
Feature 6597,0.0011583505557040468
Feature 6598,0.0010569510544056583
Feature 6599,0.0014676163725032296
Feature 6600,0.0006719654724149109
Feature 6601,0.0010495867277087569
Feature 6602,0.0020508333055502133
Feature 6603,0.001169456898137696
Feature 6604,0.0007883175071992809
Feature 6605,0.0007373000507213021
Feature 6606,0.0024000534309636806
Feature 6607,0.0014377699127975632
